"Date","Value"
"05/29/1936",14.4
"06/30/1936",14.84
"07/31/1936",15.85
"08/31/1936",15.99
"09/30/1936",16.01
"10/31/1936",17.21
"11/30/1936",17.28
"12/31/1936",17.18
"01/30/1937",17.83
"02/27/1937",18.09
"03/31/1937",17.92
"04/30/1937",16.43
"05/28/1937",16.26
"06/30/1937",15.4
"07/31/1937",16.98
"08/31/1937",16.04
"09/30/1937",13.76
"10/30/1937",12.36
"11/30/1937",11.11
"12/31/1937",10.55
"01/31/1938",10.69
"02/28/1938",11.34
"03/31/1938",8.5
"04/30/1938",9.7
"05/31/1938",9.27
"06/30/1938",11.56
"07/30/1938",12.4
"08/31/1938",12.06
"09/30/1938",12.24
"10/31/1938",13.17
"11/30/1938",12.73
"12/31/1938",13.21
"01/31/1939",12.3
"02/28/1939",12.7
"03/31/1939",10.98
"04/29/1939",10.92
"05/31/1939",11.6
"06/30/1939",10.86
"07/31/1939",12.04
"08/31/1939",11.18
"09/30/1939",13.02
"10/31/1939",12.83
"11/30/1939",12.2
"12/30/1939",12.49
"01/31/1940",12.05
"02/29/1940",12.13
"03/30/1940",12.25
"04/30/1940",12.19
"05/31/1940",9.27
"06/29/1940",9.98
"07/31/1940",10.29
"08/31/1940",10.56
"09/30/1940",10.66
"10/31/1940",11.08
"11/30/1940",10.61
"12/31/1940",10.58
"01/31/1941",10.07
"02/28/1941",9.92
"03/31/1941",9.96
"04/30/1941",9.31
"05/31/1941",9.35
"06/30/1941",9.85
"07/31/1941",10.39
"08/30/1941",10.3
"09/30/1941",10.2
"10/31/1941",9.5
"11/29/1941",9.1
"12/31/1941",8.69
"01/31/1942",8.81
"02/28/1942",8.59
"03/31/1942",8.01
"04/30/1942",7.66
"05/29/1942",8.15
"06/30/1942",8.3
"07/31/1942",8.56
"08/31/1942",8.62
"09/30/1942",8.85
"10/31/1942",9.42
"11/30/1942",9.29
"12/31/1942",9.77
"01/30/1943",10.47
"02/27/1943",11
"03/31/1943",11.58
"04/30/1943",11.59
"05/29/1943",12.11
"06/30/1943",12.35
"07/31/1943",11.68
"08/31/1943",11.8
"09/30/1943",12.08
"10/30/1943",11.92
"11/30/1943",11.02
"12/31/1943",11.67
"01/31/1944",11.85
"02/29/1944",11.82
"03/31/1944",12.02
"04/29/1944",11.87
"05/31/1944",12.35
"06/30/1944",12.98
"07/31/1944",12.71
"08/31/1944",12.82
"09/30/1944",12.78
"10/31/1944",12.78
"11/30/1944",12.83
"12/30/1944",13.28
"01/31/1945",13.47
"02/28/1945",14.3
"03/31/1945",13.64
"04/30/1945",14.84
"05/31/1945",15.01
"06/30/1945",14.96
"07/31/1945",14.66
"08/31/1945",15.51
"09/29/1945",16.16
"10/31/1945",16.65
"11/30/1945",17.19
"12/31/1945",17.36
"01/31/1946",18.57
"02/28/1946",17.28
"03/30/1946",18.08
"04/30/1946",18.76
"05/31/1946",19.18
"06/28/1946",18.43
"07/31/1946",17.96
"08/30/1946",16.65
"09/30/1946",14.96
"10/31/1946",14.84
"11/30/1946",14.67
"12/31/1946",15.3
"01/31/1947",15.66
"02/28/1947",15.43
"03/31/1947",15.17
"04/30/1947",14.58
"05/29/1947",14.45
"06/30/1947",15.21
"07/31/1947",15.76
"08/29/1947",15.32
"09/30/1947",15.11
"10/31/1947",15.43
"11/29/1947",14.99
"12/31/1947",15.3
"01/31/1948",14.69
"02/28/1948",14
"03/31/1948",15.08
"04/30/1948",15.48
"05/28/1948",16.69
"06/30/1948",16.74
"07/30/1948",15.85
"08/31/1948",15.97
"09/30/1948",15.49
"10/30/1948",16.54
"11/30/1948",14.75
"12/31/1948",15.2
"01/31/1949",15.22
"02/28/1949",14.62
"03/31/1949",15.06
"04/30/1949",14.74
"05/31/1949",14.19
"06/30/1949",14.16
"07/29/1949",15.04
"08/31/1949",15.22
"09/30/1949",15.58
"10/31/1949",16.04
"11/30/1949",16.06
"12/31/1949",16.76
"01/31/1950",17.05
"02/28/1950",17.22
"03/31/1950",17.29
"04/29/1950",18.07
"05/31/1950",18.78
"06/30/1950",17.69
"07/31/1950",17.84
"08/31/1950",18.42
"09/29/1950",19.45
"10/31/1950",19.53
"11/30/1950",19.51
"12/30/1950",20.41
"01/31/1951",21.66
"02/28/1951",21.8
"03/31/1951",21.4
"04/30/1951",22.43
"05/31/1951",21.52
"06/29/1951",20.96
"07/31/1951",22.4
"08/31/1951",23.28
"09/28/1951",23.26
"10/31/1951",22.94
"11/30/1951",22.88
"12/31/1951",23.77
"01/31/1952",24.14
"02/29/1952",23.26
"03/31/1952",24.37
"04/30/1952",23.32
"05/29/1952",23.86
"06/30/1952",24.96
"07/31/1952",25.4
"08/29/1952",25.03
"09/30/1952",24.54
"10/31/1952",24.52
"11/28/1952",25.66
"12/31/1952",26.57
"01/30/1953",26.38
"02/27/1953",25.9
"03/31/1953",25.29
"04/30/1953",24.62
"05/29/1953",24.54
"06/30/1953",24.14
"07/31/1953",24.75
"08/31/1953",23.32
"09/30/1953",23.35
"10/30/1953",24.54
"11/30/1953",24.76
"12/31/1953",24.81
"01/29/1954",26.08
"02/26/1954",26.15
"03/31/1954",26.94
"04/30/1954",28.26
"05/28/1954",29.19
"06/30/1954",29.21
"07/30/1954",30.88
"08/31/1954",29.83
"09/30/1954",32.31
"10/29/1954",31.68
"11/30/1954",34.24
"12/31/1954",35.98
"01/31/1955",36.63
"02/28/1955",36.76
"03/31/1955",36.58
"04/29/1955",37.96
"05/31/1955",37.91
"06/30/1955",41.03
"07/29/1955",43.52
"08/31/1955",43.18
"09/30/1955",43.67
"10/31/1955",42.34
"11/30/1955",45.51
"12/30/1955",45.48
"01/31/1956",43.82
"02/29/1956",45.34
"03/29/1956",48.48
"04/30/1956",48.38
"05/31/1956",45.2
"06/29/1956",46.97
"07/31/1956",49.39
"08/31/1956",47.51
"09/28/1956",45.35
"10/31/1956",45.58
"11/30/1956",45.08
"12/31/1956",46.67
"01/31/1957",44.72
"02/28/1957",43.26
"03/29/1957",44.11
"04/30/1957",45.74
"05/31/1957",47.43
"06/28/1957",47.37
"07/31/1957",47.91
"08/30/1957",45.22
"09/30/1957",42.42
"10/31/1957",41.06
"11/29/1957",41.72
"12/31/1957",39.99
"01/31/1958",41.7
"02/28/1958",40.84
"03/31/1958",42.1
"04/30/1958",43.44
"05/29/1958",44.09
"06/30/1958",45.24
"07/31/1958",47.19
"08/29/1958",47.75
"09/30/1958",50.06
"10/31/1958",51.33
"11/28/1958",52.48
"12/31/1958",55.21
"01/30/1959",55.45
"02/27/1959",55.41
"03/31/1959",55.44
"04/30/1959",57.59
"05/29/1959",58.68
"06/30/1959",58.47
"07/31/1959",60.51
"08/31/1959",59.6
"09/30/1959",56.88
"10/30/1959",57.52
"11/30/1959",58.28
"12/31/1959",59.89
"01/29/1960",55.61
"02/29/1960",56.12
"03/31/1960",55.34
"04/29/1960",54.37
"05/31/1960",55.83
"06/30/1960",56.92
"07/29/1960",55.51
"08/31/1960",56.96
"09/30/1960",53.52
"10/31/1960",53.39
"11/30/1960",55.54
"12/30/1960",58.11
"01/31/1961",61.78
"02/28/1961",63.44
"03/30/1961",65.06
"04/28/1961",65.31
"05/31/1961",66.56
"06/30/1961",64.64
"07/31/1961",66.76
"08/31/1961",68.07
"09/29/1961",66.73
"10/31/1961",68.62
"11/30/1961",71.32
"12/29/1961",71.55
"01/31/1962",68.84
"02/28/1962",69.96
"03/30/1962",69.55
"04/30/1962",65.24
"05/31/1962",59.63
"06/29/1962",54.75
"07/31/1962",58.23
"08/31/1962",59.12
"09/28/1962",56.27
"10/31/1962",56.52
"11/30/1962",62.26
"12/31/1962",63.1
"01/31/1963",66.2
"02/28/1963",64.29
"03/29/1963",66.57
"04/30/1963",69.8
"05/31/1963",70.8
"06/28/1963",69.37
"07/31/1963",69.13
"08/30/1963",72.5
"09/30/1963",71.7
"10/31/1963",74.01
"11/29/1963",73.23
"12/31/1963",75.02
"01/31/1964",77.04
"02/28/1964",77.8
"03/31/1964",78.98
"04/30/1964",79.46
"05/28/1964",80.37
"06/30/1964",81.69
"07/31/1964",83.18
"08/31/1964",81.83
"09/30/1964",84.18
"10/30/1964",84.86
"11/30/1964",84.42
"12/31/1964",84.75
"01/29/1965",87.56
"02/26/1965",87.43
"03/31/1965",86.16
"04/30/1965",89.11
"05/28/1965",88.42
"06/30/1965",84.12
"07/30/1965",85.25
"08/31/1965",87.17
"09/30/1965",89.96
"10/29/1965",92.42
"11/30/1965",91.61
"12/31/1965",92.43
"01/31/1966",92.88
"02/28/1966",91.22
"03/31/1966",89.23
"04/29/1966",91.06
"05/31/1966",86.13
"06/30/1966",84.74
"07/29/1966",83.6
"08/31/1966",77.1
"09/30/1966",76.56
"10/31/1966",80.2
"11/30/1966",80.45
"12/30/1966",80.33
"01/31/1967",86.61
"02/28/1967",86.78
"03/31/1967",90.2
"04/28/1967",94.01
"05/31/1967",89.08
"06/30/1967",90.64
"07/31/1967",94.75
"08/31/1967",93.64
"09/29/1967",96.71
"10/31/1967",93.3
"11/30/1967",94
"12/29/1967",96.47
"01/31/1968",92.24
"02/29/1968",89.36
"03/29/1968",90.2
"04/30/1968",97.46
"05/31/1968",98.68
"06/28/1968",99.58
"07/30/1968",97.74
"08/30/1968",98.86
"09/30/1968",102.67
"10/31/1968",103.41
"11/29/1968",108.37
"12/31/1968",103.86
"01/31/1969",103.01
"02/28/1969",98.13
"03/28/1969",101.51
"04/30/1969",103.69
"05/29/1969",103.46
"06/30/1969",97.71
"07/31/1969",91.83
"08/29/1969",95.51
"09/30/1969",93.12
"10/31/1969",97.12
"11/28/1969",93.81
"12/31/1969",92.06
"01/30/1970",85.02
"02/27/1970",89.5
"03/31/1970",89.63
"04/30/1970",81.52
"05/29/1970",76.55
"06/30/1970",72.72
"07/31/1970",78.05
"08/31/1970",81.52
"09/30/1970",84.3
"10/30/1970",83.25
"11/30/1970",87.2
"12/31/1970",92.15
"01/29/1971",95.88
"02/26/1971",96.75
"03/31/1971",100.31
"04/30/1971",103.95
"05/28/1971",99.63
"06/30/1971",98.7
"07/30/1971",95.58
"08/31/1971",99.03
"09/30/1971",98.34
"10/29/1971",94.23
"11/30/1971",93.99
"12/31/1971",102.09
"01/31/1972",103.94
"02/29/1972",106.57
"03/30/1972",107.2
"04/28/1972",107.67
"05/31/1972",109.53
"06/30/1972",107.14
"07/31/1972",107.39
"08/31/1972",111.09
"09/29/1972",110.55
"10/31/1972",111.58
"11/30/1972",116.67
"12/29/1972",118.05
"01/31/1973",116.03
"02/28/1973",111.68
"03/30/1973",111.52
"04/30/1973",106.97
"05/31/1973",104.95
"06/29/1973",104.26
"07/31/1973",108.22
"08/31/1973",104.25
"09/28/1973",108.43
"10/31/1973",108.29
"11/30/1973",95.96
"12/31/1973",97.55
"01/31/1974",96.57
"02/28/1974",96.22
"03/29/1974",93.98
"04/30/1974",90.31
"05/31/1974",87.28
"06/28/1974",86
"07/31/1974",79.31
"08/30/1974",72.15
"09/30/1974",63.54
"10/31/1974",73.9
"11/29/1974",69.97
"12/31/1974",68.56
"01/31/1975",76.98
"02/28/1975",81.59
"03/31/1975",83.36
"04/30/1975",87.3
"05/30/1975",91.15
"06/30/1975",95.19
"07/31/1975",88.75
"08/29/1975",86.88
"09/30/1975",83.87
"10/31/1975",89.04
"11/28/1975",91.24
"12/31/1975",90.19
"01/30/1976",100.86
"02/27/1976",99.71
"03/31/1976",102.77
"04/30/1976",101.64
"05/28/1976",100.18
"06/30/1976",104.28
"07/30/1976",103.44
"08/31/1976",102.91
"09/30/1976",105.24
"10/29/1976",102.9
"11/30/1976",102.1
"12/31/1976",107.46
"01/31/1977",102.03
"02/28/1977",99.82
"03/31/1977",98.42
"04/29/1977",98.44
"05/31/1977",96.12
"06/30/1977",100.48
"07/29/1977",98.85
"08/31/1977",96.77
"09/30/1977",96.53
"10/31/1977",92.34
"11/30/1977",94.83
"12/30/1977",95.1
"01/31/1978",89.25
"02/28/1978",87.04
"03/31/1978",89.21
"04/28/1978",96.83
"05/31/1978",97.24
"06/30/1978",95.53
"07/31/1978",100.68
"08/31/1978",103.29
"09/29/1978",102.54
"10/31/1978",93.15
"11/30/1978",94.7
"12/29/1978",96.11
"01/31/1979",99.93
"02/28/1979",96.28
"03/30/1979",101.59
"04/30/1979",101.76
"05/31/1979",99.08
"06/29/1979",102.91
"07/31/1979",103.81
"08/31/1979",109.32
"09/28/1979",109.32
"10/31/1979",101.82
"11/30/1979",106.16
"12/31/1979",107.94
"01/31/1980",114.16
"02/29/1980",113.66
"03/31/1980",102.09
"04/30/1980",106.29
"05/30/1980",111.24
"06/30/1980",114.24
"07/31/1980",121.67
"08/29/1980",122.38
"09/30/1980",125.46
"10/31/1980",127.47
"11/28/1980",140.52
"12/31/1980",135.76
"01/30/1981",129.55
"02/27/1981",131.27
"03/31/1981",136
"04/30/1981",132.81
"05/29/1981",132.59
"06/30/1981",131.21
"07/31/1981",130.92
"08/31/1981",122.79
"09/30/1981",116.18
"10/30/1981",121.89
"11/30/1981",126.35
"12/31/1981",122.55
"01/29/1982",120.4
"02/26/1982",113.11
"03/31/1982",111.96
"04/30/1982",116.44
"05/28/1982",111.88
"06/30/1982",109.61
"07/30/1982",107.09
"08/31/1982",119.51
"09/30/1982",120.42
"10/29/1982",133.72
"11/30/1982",138.53
"12/31/1982",140.64
"01/31/1983",145.3
"02/28/1983",148.06
"03/31/1983",152.96
"04/29/1983",164.43
"05/31/1983",162.39
"06/30/1983",167.64
"07/29/1983",162.56
"08/31/1983",164.4
"09/30/1983",166.07
"10/31/1983",163.55
"11/30/1983",166.4
"12/30/1983",164.93
"01/31/1984",163.41
"02/29/1984",157.06
"03/30/1984",159.18
"04/30/1984",160.05
"05/31/1984",150.55
"06/29/1984",153.18
"07/31/1984",150.66
"08/31/1984",166.68
"09/28/1984",166.1
"10/31/1984",166.09
"11/30/1984",163.58
"12/31/1984",167.24
"01/31/1985",179.63
"02/28/1985",181.18
"03/29/1985",180.66
"04/30/1985",179.83
"05/31/1985",189.55
"06/28/1985",191.85
"07/31/1985",190.92
"08/30/1985",188.63
"09/30/1985",182.08
"10/31/1985",189.82
"11/29/1985",202.17
"12/31/1985",211.28
"01/31/1986",211.78
"02/28/1986",226.92
"03/31/1986",238.9
"04/30/1986",235.52
"05/30/1986",247.35
"06/30/1986",250.84
"07/31/1986",236.12
"08/29/1986",252.93
"09/30/1986",231.32
"10/31/1986",243.98
"11/28/1986",249.22
"12/31/1986",242.17
"01/30/1987",274.08
"02/27/1987",284.2
"03/31/1987",291.7
"04/30/1987",288.36
"05/29/1987",290.1
"06/30/1987",304
"07/31/1987",318.66
"08/31/1987",329.8
"09/30/1987",321.83
"10/30/1987",251.79
"11/30/1987",230.3
"12/31/1987",247.08
"01/29/1988",257.07
"02/29/1988",267.82
"03/31/1988",258.89
"04/29/1988",261.33
"05/31/1988",262.16
"06/30/1988",273.5
"07/29/1988",272.02
"08/31/1988",261.52
"09/30/1988",271.91
"10/31/1988",278.97
"11/30/1988",273.7
"12/30/1988",277.72
"01/31/1989",297.47
"02/28/1989",288.86
"03/31/1989",294.87
"04/28/1989",309.64
"05/31/1989",320.52
"06/30/1989",317.98
"07/31/1989",346.08
"08/31/1989",351.45
"09/29/1989",349.15
"10/31/1989",340.36
"11/30/1989",345.99
"12/29/1989",353.4
"01/31/1990",329.08
"02/28/1990",331.89
"03/30/1990",339.94
"04/30/1990",330.8
"05/31/1990",361.23
"06/29/1990",358.02
"07/31/1990",356.15
"08/31/1990",322.56
"09/28/1990",306.05
"10/31/1990",304
"11/30/1990",322.22
"12/31/1990",330.22
"01/31/1991",343.93
"02/28/1991",367.07
"03/28/1991",375.22
"04/30/1991",375.34
"05/31/1991",389.83
"06/28/1991",371.16
"07/31/1991",387.81
"08/30/1991",395.43
"09/30/1991",387.86
"10/31/1991",392.45
"11/29/1991",375.22
"12/31/1991",417.09
"01/31/1992",408.78
"02/28/1992",412.7
"03/31/1992",403.69
"04/30/1992",414.95
"05/29/1992",415.35
"06/30/1992",408.14
"07/31/1992",424.21
"08/31/1992",414.03
"09/30/1992",417.8
"10/30/1992",418.68
"11/30/1992",431.35
"12/31/1992",435.71
"01/29/1993",438.78
"02/26/1993",443.38
"03/31/1993",451.67
"04/30/1993",440.19
"05/28/1993",450.19
"06/30/1993",450.53
"07/30/1993",448.13
"08/31/1993",463.56
"09/30/1993",458.93
"10/29/1993",467.83
"11/30/1993",461.79
"12/31/1993",466.45
"01/31/1994",481.61
"02/28/1994",467.14
"03/31/1994",445.77
"04/29/1994",450.91
"05/31/1994",456.5
"06/30/1994",444.27
"07/29/1994",458.26
"08/31/1994",475.49
"09/30/1994",462.71
"10/31/1994",472.35
"11/30/1994",453.69
"12/30/1994",459.27
"01/31/1995",470.42
"02/28/1995",487.39
"03/31/1995",500.71
"04/28/1995",514.71
"05/31/1995",533.4
"06/30/1995",544.75
"07/31/1995",562.06
"08/31/1995",561.88
"09/29/1995",584.41
"10/31/1995",581.5
"11/30/1995",605.37
"12/29/1995",615.93
"01/31/1996",636.02
"02/29/1996",640.43
"03/29/1996",645.5
"04/30/1996",654.17
"05/31/1996",669.12
"06/28/1996",670.63
"07/31/1996",639.95
"08/30/1996",651.99
"09/30/1996",687.33
"10/31/1996",705.27
"11/29/1996",757.02
"12/31/1996",740.74
"01/31/1997",786.16
"02/28/1997",790.82
"03/31/1997",757.12
"04/30/1997",801.34
"05/30/1997",848.28
"06/30/1997",885.14
"07/31/1997",954.31
"08/29/1997",899.47
"09/30/1997",947.28
"10/31/1997",914.62
"11/28/1997",955.4
"12/31/1997",970.43
"01/30/1998",980.28
"02/27/1998",1049.34
"03/31/1998",1101.75
"04/30/1998",1111.75
"05/29/1998",1090.82
"06/30/1998",1133.84
"07/31/1998",1120.67
"08/31/1998",957.28
"09/30/1998",1017.01
"10/30/1998",1098.67
"11/30/1998",1163.63
"12/31/1998",1229.23
"01/29/1999",1279.64
"02/26/1999",1238.33
"03/31/1999",1286.37
"04/30/1999",1335.18
"05/28/1999",1301.84
"06/30/1999",1372.71
"07/30/1999",1328.72
"08/31/1999",1320.41
"09/30/1999",1282.71
"10/29/1999",1362.93
"11/30/1999",1388.91
"12/31/1999",1469.25
"01/31/2000",1394.46
"02/29/2000",1366.42
"03/31/2000",1498.58
"04/28/2000",1452.43
"05/31/2000",1420.6
"06/30/2000",1454.6
"07/31/2000",1430.83
"08/31/2000",1517.68
"09/29/2000",1436.51
"10/31/2000",1429.4
"11/30/2000",1314.95
"12/29/2000",1320.28
"01/31/2001",1366.01
"02/28/2001",1239.94
"03/30/2001",1160.33
"04/30/2001",1249.46
"05/31/2001",1255.82
"06/29/2001",1224.38
"07/31/2001",1211.23
"08/31/2001",1133.58
"09/28/2001",1040.94
"10/31/2001",1059.78
"11/30/2001",1139.45
"12/31/2001",1148.08
"01/31/2002",1130.2
"02/28/2002",1106.73
"03/28/2002",1147.39
"04/30/2002",1076.92
"05/31/2002",1067.14
"06/28/2002",989.82
"07/31/2002",911.62
"08/30/2002",916.07
"09/30/2002",815.28
"10/31/2002",885.76
"11/29/2002",936.31
"12/31/2002",879.82
"01/31/2003",855.7
"02/28/2003",841.15
"03/31/2003",848.18
"04/30/2003",916.92
"05/30/2003",963.59
"06/30/2003",974.5
"07/31/2003",990.31
"08/29/2003",1008.01
"09/30/2003",995.97
"10/31/2003",1050.71
"11/28/2003",1058.2
"12/31/2003",1111.92
"01/30/2004",1131.13
"02/27/2004",1144.94
"03/31/2004",1126.21
"04/30/2004",1107.3
"05/28/2004",1120.68
"06/30/2004",1140.84
"07/30/2004",1101.72
"08/31/2004",1104.24
"09/30/2004",1114.58
"10/29/2004",1130.2
"11/30/2004",1173.82
"12/31/2004",1211.92
"01/31/2005",1181.27
"02/28/2005",1203.6
"03/31/2005",1180.59
"04/29/2005",1156.85
"05/31/2005",1191.5
"06/30/2005",1191.33
"07/29/2005",1234.18
"08/31/2005",1220.33
"09/30/2005",1228.81
"10/31/2005",1207.01
"11/30/2005",1249.48
"12/30/2005",1248.29
"01/31/2006",1280.08
"02/28/2006",1280.66
"03/31/2006",1294.87
"04/28/2006",1310.61
"05/31/2006",1270.09
"06/30/2006",1270.2
"07/31/2006",1276.66
"08/31/2006",1303.82
"09/29/2006",1335.85
"10/31/2006",1377.94
"11/30/2006",1400.63
"12/29/2006",1418.3
"01/31/2007",1438.24
"02/28/2007",1406.82
"03/30/2007",1420.86
"04/30/2007",1482.37
"05/31/2007",1530.62
"06/29/2007",1503.35
"07/31/2007",1455.27
"08/31/2007",1473.99
"09/28/2007",1526.75
"10/31/2007",1549.38
"11/30/2007",1481.14
"12/31/2007",1468.36
"01/31/2008",1378.55
"02/29/2008",1330.63
"03/31/2008",1322.7
"04/30/2008",1385.59
"05/30/2008",1400.38
"06/30/2008",1280
"07/31/2008",1267.38
"08/29/2008",1282.83
"09/30/2008",1166.36
"10/31/2008",968.75
"11/28/2008",896.24
"12/31/2008",903.25
"01/30/2009",825.88
"02/27/2009",735.09
"03/31/2009",797.87
"04/30/2009",872.81
"05/29/2009",919.14
"06/30/2009",919.32
"07/31/2009",987.48
"08/31/2009",1020.62
"09/30/2009",1057.08
"10/30/2009",1036.19
"11/30/2009",1095.63
"12/31/2009",1115.1
"01/29/2010",1073.87
"02/26/2010",1104.49
"03/31/2010",1169.43
"04/30/2010",1186.69
"05/28/2010",1089.41
"06/30/2010",1030.71
"07/30/2010",1101.6
"08/31/2010",1049.33
"09/30/2010",1141.2
"10/29/2010",1183.26
"11/30/2010",1180.55
"12/31/2010",1257.64
"01/31/2011",1286.12
"02/28/2011",1327.22
"03/31/2011",1325.83
"04/29/2011",1363.61
"05/31/2011",1345.2
"06/30/2011",1320.64
"07/29/2011",1292.28
"08/31/2011",1218.89
"09/30/2011",1131.42
"10/31/2011",1253.3
"11/30/2011",1246.96
"12/30/2011",1257.6
"01/31/2012",1312.41
"02/29/2012",1365.68
"03/30/2012",1408.47
"04/30/2012",1397.91
"05/31/2012",1310.33
"06/29/2012",1362.16
"07/31/2012",1379.32
"08/31/2012",1406.58
"09/28/2012",1440.67
"10/31/2012",1412.16
"11/30/2012",1416.18
"12/31/2012",1426.19
"01/31/2013",1498.11
"02/28/2013",1514.68
"03/28/2013",1569.19
"04/30/2013",1597.57
"05/31/2013",1630.74
"06/28/2013",1606.28
"07/31/2013",1685.73
"08/30/2013",1632.97
"09/30/2013",1681.55
"10/31/2013",1756.54
"11/29/2013",1805.81
"12/31/2013",1848.36
"01/31/2014",1782.59
"02/28/2014",1859.45
"03/31/2014",1872.34
"04/30/2014",1883.95
"05/30/2014",1923.57
"06/30/2014",1960.23
"07/31/2014",1930.67
"08/29/2014",2003.37
"09/30/2014",1972.29
"10/31/2014",2018.05
"11/28/2014",2067.56
"12/31/2014",2058.9
"01/30/2015",1994.99
"02/27/2015",2104.5
"03/31/2015",2067.89
"04/30/2015",2085.51
"05/29/2015",2107.39
"06/30/2015",2063.11
"07/31/2015",2103.84
"08/31/2015",1972.18
"09/30/2015",1920.03
"10/30/2015",2079.36
"11/30/2015",2080.41
"12/31/2015",2043.94
"01/29/2016",1940.24
"02/29/2016",1932.23
"03/31/2016",2059.74
"04/29/2016",2065.3
"05/31/2016",2096.96
"06/30/2016",2098.86
"07/29/2016",2173.6
"08/31/2016",2170.95
"09/30/2016",2168.27
"10/31/2016",2126.15
"11/30/2016",2198.81
"12/30/2016",2238.83
"01/31/2017",2278.87
"02/28/2017",2363.64
"03/31/2017",2362.72
"04/28/2017",2384.2
"05/31/2017",2411.8
"06/30/2017",2423.41
"07/31/2017",2470.3
"08/31/2017",2471.65
"09/29/2017",2519.36
"10/31/2017",2575.26
"11/30/2017",2647.58
"12/29/2017",2673.61
"01/31/2018",2823.81
"02/28/2018",2713.83
"03/29/2018",2640.87
"04/30/2018",2648.05
"05/31/2018",2705.27
"06/29/2018",2718.37
"07/31/2018",2816.29
"08/31/2018",2901.52
"09/28/2018",2913.98
"10/31/2018",2711.74
"11/30/2018",2760.17
"12/31/2018",2506.85
"01/31/2019",2704.1
"02/28/2019",2784.49
"03/29/2019",2834.4
"04/30/2019",2945.83
"05/31/2019",2752.06
"06/28/2019",2941.76
"07/31/2019",2980.38
"08/30/2019",2926.46
"09/30/2019",2976.74
"10/31/2019",3037.56
"11/29/2019",3140.98
"12/31/2019",3230.78
"01/31/2020",3225.52
"02/28/2020",2954.22
"03/31/2020",2584.59
"04/30/2020",2912.43
"05/29/2020",3044.31
"06/30/2020",3100.29
"07/31/2020",3271.12
"08/31/2020",3500.31
"09/30/2020",3363
"10/30/2020",3269.96
"11/30/2020",3621.63
"12/31/2020",3756.07
"01/29/2021",3714.24
"02/26/2021",3811.15
"03/31/2021",3972.89
"04/30/2021",4181.17
"05/28/2021",4204.11
"06/30/2021",4297.5
"07/30/2021",4395.26
"08/31/2021",4522.68
"09/30/2021",4307.54
"10/29/2021",4605.38
"11/30/2021",4567
"12/31/2021",4766.18
"01/31/2022",4515.55
"02/28/2022",4373.94
"03/31/2022",4530.41
"04/29/2022",4131.93
"05/31/2022",4132.15
"06/30/2022",3785.38
"07/29/2022",4130.29
"08/31/2022",3955
"09/30/2022",3585.62
"10/31/2022",3871.98
"11/30/2022",4080.11
"12/31/2022",3839.5
"01/31/2023",4076.6
"02/28/2023",3970.15
"03/31/2023",4109.31
